date,cases,death,country,population
2020-05-05T15:00:00Z,3389,726,United_Kingdom,66647112
2020-05-04T15:00:00Z,2982,272,United_Kingdom,66647112
2020-05-03T15:00:00Z,3229,253,United_Kingdom,66647112
2020-05-02T15:00:00Z,4737,584,United_Kingdom,66647112
2020-05-01T15:00:00Z,4966,698,United_Kingdom,66647112
2020-04-30T15:00:00Z,5442,634,United_Kingdom,66647112
2020-04-29T15:00:00Z,4729,769,United_Kingdom,66647112
2020-04-28T15:00:00Z,4706,969,United_Kingdom,66647112
2020-04-27T15:00:00Z,3473,320,United_Kingdom,66647112
2020-04-26T15:00:00Z,3748,364,United_Kingdom,66647112
2020-04-25T15:00:00Z,4970,815,United_Kingdom,66647112
2020-04-24T15:00:00Z,5158,1010,United_Kingdom,66647112
2020-04-23T15:00:00Z,5487,682,United_Kingdom,66647112
2020-04-22T15:00:00Z,4760,847,United_Kingdom,66647112
2020-04-21T15:00:00Z,4854,1224,United_Kingdom,66647112
2020-04-20T15:00:00Z,3853,570,United_Kingdom,66647112
2020-04-19T15:00:00Z,4721,432,United_Kingdom,66647112
2020-04-18T15:00:00Z,4956,1105,United_Kingdom,66647112
2020-04-17T15:00:00Z,5292,913,United_Kingdom,66647112
2020-04-16T15:00:00Z,5065,1036,United_Kingdom,66647112
2020-04-15T15:00:00Z,4326,880,United_Kingdom,66647112
2020-04-14T15:00:00Z,4178,1076,United_Kingdom,66647112
2020-04-13T15:00:00Z,3489,724,United_Kingdom,66647112
2020-04-12T15:00:00Z,3579,657,United_Kingdom,66647112
2020-04-11T15:00:00Z,4313,843,United_Kingdom,66647112
2020-04-10T15:00:00Z,4858,1122,United_Kingdom,66647112
2020-04-09T15:00:00Z,5131,1116,United_Kingdom,66647112
2020-04-08T15:00:00Z,5450,1030,United_Kingdom,66647112
2020-04-07T15:00:00Z,5282,1105,United_Kingdom,66647112
2020-04-06T15:00:00Z,3592,567,United_Kingdom,66647112
2020-04-05T15:00:00Z,4020,599,United_Kingdom,66647112
2020-04-04T15:00:00Z,4911,756,United_Kingdom,66647112
2020-04-03T15:00:00Z,4868,736,United_Kingdom,66647112
2020-04-02T15:00:00Z,4913,657,United_Kingdom,66647112
2020-04-01T15:00:00Z,4514,672,United_Kingdom,66647112
2020-03-31T15:00:00Z,4273,403,United_Kingdom,66647112
2020-03-30T15:00:00Z,2858,374,United_Kingdom,66647112
2020-03-29T15:00:00Z,2822,212,United_Kingdom,66647112
2020-03-28T15:00:00Z,3197,292,United_Kingdom,66647112
2020-03-27T15:00:00Z,3087,288,United_Kingdom,66647112
2020-03-26T15:00:00Z,2692,181,United_Kingdom,66647112
2020-03-25T15:00:00Z,2375,191,United_Kingdom,66647112
2020-03-24T15:00:00Z,2338,148,United_Kingdom,66647112
2020-03-23T15:00:00Z,1378,76,United_Kingdom,66647112
2020-03-22T15:00:00Z,1198,36,United_Kingdom,66647112
2020-03-21T15:00:00Z,1255,58,United_Kingdom,66647112
2020-03-20T15:00:00Z,1055,32,United_Kingdom,66647112
2020-03-19T15:00:00Z,999,46,United_Kingdom,66647112
2020-03-18T15:00:00Z,769,34,United_Kingdom,66647112
2020-03-17T15:00:00Z,611,17,United_Kingdom,66647112
2020-03-16T15:00:00Z,442,22,United_Kingdom,66647112
2020-03-15T15:00:00Z,361,14,United_Kingdom,66647112
2020-03-14T15:00:00Z,478,19,United_Kingdom,66647112
2020-03-13T15:00:00Z,484,1,United_Kingdom,66647112
2020-03-12T15:00:00Z,406,2,United_Kingdom,66647112
2020-03-11T15:00:00Z,259,0,United_Kingdom,66647112
2020-03-10T15:00:00Z,148,4,United_Kingdom,66647112
2020-03-09T15:00:00Z,57,1,United_Kingdom,66647112
2020-03-08T15:00:00Z,60,0,United_Kingdom,66647112
2020-03-07T15:00:00Z,81,1,United_Kingdom,66647112
2020-03-06T15:00:00Z,51,1,United_Kingdom,66647112
2020-03-05T15:00:00Z,56,0,United_Kingdom,66647112
2020-03-04T15:00:00Z,55,0,United_Kingdom,66647112
2020-03-03T15:00:00Z,40,0,United_Kingdom,66647112
2020-03-02T15:00:00Z,22,0,United_Kingdom,66647112
2020-03-01T15:00:00Z,5,0,United_Kingdom,66647112
2020-02-29T15:00:00Z,12,0,United_Kingdom,66647112
2020-02-28T15:00:00Z,8,0,United_Kingdom,66647112
2020-02-27T15:00:00Z,4,0,United_Kingdom,66647112
2020-02-26T15:00:00Z,5,0,United_Kingdom,66647112
2020-02-25T15:00:00Z,2,0,United_Kingdom,66647112
2020-02-24T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-23T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-22T15:00:00Z,1,0,United_Kingdom,66647112
2020-02-21T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-20T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-19T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-18T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-17T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-16T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-15T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-14T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-13T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-12T15:00:00Z,1,0,United_Kingdom,66647112
2020-02-11T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-10T15:00:00Z,1,0,United_Kingdom,66647112
2020-02-09T15:00:00Z,4,0,United_Kingdom,66647112
2020-02-08T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-07T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-06T15:00:00Z,1,0,United_Kingdom,66647112
2020-02-05T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-04T15:00:00Z,1,0,United_Kingdom,66647112
2020-02-03T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-02T15:00:00Z,0,0,United_Kingdom,66647112
2020-02-01T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-31T15:00:00Z,2,0,United_Kingdom,66647112
2020-01-30T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-29T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-28T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-27T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-26T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-25T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-24T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-23T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-22T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-21T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-20T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-19T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-18T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-17T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-16T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-15T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-14T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-13T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-12T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-11T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-10T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-09T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-08T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-07T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-06T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-05T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-04T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-03T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-02T15:00:00Z,0,0,United_Kingdom,66647112
2020-01-01T15:00:00Z,0,0,United_Kingdom,66647112
2020-11-01T15:00:00Z,29905,208,Italy,60359546
2020-10-31T15:00:00Z,31756,297,Italy,60359546
2020-10-30T15:00:00Z,31079,199,Italy,60359546
2020-10-29T15:00:00Z,26829,217,Italy,60359546
2020-10-28T15:00:00Z,24988,205,Italy,60359546
2020-10-27T15:00:00Z,21989,221,Italy,60359546
2020-10-26T15:00:00Z,17007,141,Italy,60359546
2020-10-25T15:00:00Z,21273,128,Italy,60359546
2020-10-24T15:00:00Z,19640,151,Italy,60359546
2020-10-23T15:00:00Z,19143,91,Italy,60359546
2020-10-22T15:00:00Z,16078,136,Italy,60359546
2020-10-21T15:00:00Z,15199,127,Italy,60359546
2020-10-20T15:00:00Z,10871,89,Italy,60359546
2020-10-19T15:00:00Z,9337,73,Italy,60359546
2020-10-18T15:00:00Z,11705,69,Italy,60359546
2020-10-17T15:00:00Z,10925,47,Italy,60359546
2020-10-16T15:00:00Z,10009,55,Italy,60359546
2020-10-15T15:00:00Z,8803,83,Italy,60359546
2020-10-14T15:00:00Z,7332,43,Italy,60359546
2020-10-13T15:00:00Z,5898,41,Italy,60359546
2020-10-12T15:00:00Z,4619,39,Italy,60359546
2020-10-11T15:00:00Z,5456,26,Italy,60359546
2020-10-10T15:00:00Z,5724,29,Italy,60359546
2020-10-09T15:00:00Z,5372,28,Italy,60359546
2020-10-08T15:00:00Z,4458,22,Italy,60359546
2020-10-07T15:00:00Z,3677,31,Italy,60359546
2020-10-06T15:00:00Z,2677,28,Italy,60359546
2020-10-05T15:00:00Z,2257,16,Italy,60359546
2020-10-04T15:00:00Z,2578,18,Italy,60359546
2020-10-03T15:00:00Z,2843,27,Italy,60359546
2020-10-02T15:00:00Z,2499,23,Italy,60359546
2020-10-01T15:00:00Z,2548,24,Italy,60359546
2020-09-30T15:00:00Z,1850,19,Italy,60359546
2020-09-29T15:00:00Z,1647,24,Italy,60359546
2020-09-28T15:00:00Z,1494,16,Italy,60359546
2020-09-27T15:00:00Z,1766,17,Italy,60359546
2020-09-26T15:00:00Z,1869,17,Italy,60359546
2020-09-25T15:00:00Z,1912,20,Italy,60359546
2020-09-24T15:00:00Z,1786,23,Italy,60359546
2020-09-23T15:00:00Z,1640,20,Italy,60359546
2020-09-22T15:00:00Z,1391,14,Italy,60359546
2020-09-21T15:00:00Z,1350,17,Italy,60359546
2020-09-20T15:00:00Z,1587,15,Italy,60359546
2020-09-19T15:00:00Z,1637,24,Italy,60359546
2020-09-18T15:00:00Z,1907,10,Italy,60359546
2020-09-17T15:00:00Z,1583,13,Italy,60359546
2020-09-16T15:00:00Z,1452,12,Italy,60359546
2020-09-15T15:00:00Z,1229,9,Italy,60359546
2020-09-14T15:00:00Z,1008,14,Italy,60359546
2020-09-13T15:00:00Z,1456,7,Italy,60359546
2020-09-12T15:00:00Z,1501,6,Italy,60359546
2020-09-11T15:00:00Z,1616,10,Italy,60359546
2020-09-10T15:00:00Z,1597,10,Italy,60359546
2020-09-09T15:00:00Z,1430,14,Italy,60359546
2020-09-08T15:00:00Z,1369,10,Italy,60359546
2020-09-07T15:00:00Z,1150,12,Italy,60359546
2020-09-06T15:00:00Z,1296,7,Italy,60359546
2020-09-05T15:00:00Z,1694,16,Italy,60359546
2020-09-04T15:00:00Z,1732,11,Italy,60359546
2020-09-03T15:00:00Z,1397,10,Italy,60359546
2020-09-02T15:00:00Z,1326,6,Italy,60359546
2020-09-01T15:00:00Z,975,8,Italy,60359546
2020-08-31T15:00:00Z,996,6,Italy,60359546
2020-08-30T15:00:00Z,1365,4,Italy,60359546
2020-08-29T15:00:00Z,1444,1,Italy,60359546
2020-08-28T15:00:00Z,1460,9,Italy,60359546
2020-08-27T15:00:00Z,1409,5,Italy,60359546
2020-08-26T15:00:00Z,1366,13,Italy,60359546
2020-08-25T15:00:00Z,876,4,Italy,60359546
2020-08-24T15:00:00Z,953,4,Italy,60359546
2020-08-23T15:00:00Z,1209,7,Italy,60359546
2020-08-22T15:00:00Z,1071,3,Italy,60359546
2020-08-21T15:00:00Z,947,9,Italy,60359546
2020-08-20T15:00:00Z,840,6,Italy,60359546
2020-08-19T15:00:00Z,642,7,Italy,60359546
2020-08-18T15:00:00Z,401,5,Italy,60359546
2020-08-17T15:00:00Z,320,4,Italy,60359546
2020-08-16T15:00:00Z,477,4,Italy,60359546
2020-08-15T15:00:00Z,629,158,Italy,60359546
2020-08-14T15:00:00Z,574,3,Italy,60359546
2020-08-13T15:00:00Z,522,6,Italy,60359546
2020-08-12T15:00:00Z,476,10,Italy,60359546
2020-08-11T15:00:00Z,412,6,Italy,60359546
2020-08-10T15:00:00Z,259,4,Italy,60359546
2020-08-09T15:00:00Z,463,2,Italy,60359546
2020-08-08T15:00:00Z,347,13,Italy,60359546
2020-08-07T15:00:00Z,552,3,Italy,60359546
2020-08-06T15:00:00Z,401,6,Italy,60359546
2020-08-05T15:00:00Z,384,10,Italy,60359546
2020-08-04T15:00:00Z,190,5,Italy,60359546
2020-08-03T15:00:00Z,159,12,Italy,60359546
2020-08-02T15:00:00Z,238,8,Italy,60359546
2020-08-01T15:00:00Z,295,5,Italy,60359546
2020-07-31T15:00:00Z,379,9,Italy,60359546
2020-07-30T15:00:00Z,382,3,Italy,60359546
2020-07-29T15:00:00Z,288,6,Italy,60359546
2020-07-28T15:00:00Z,202,11,Italy,60359546
2020-07-27T15:00:00Z,168,5,Italy,60359546
2020-07-26T15:00:00Z,254,5,Italy,60359546
2020-07-25T15:00:00Z,274,5,Italy,60359546
2020-07-24T15:00:00Z,252,5,Italy,60359546
2020-07-23T15:00:00Z,306,10,Italy,60359546
2020-07-22T15:00:00Z,280,9,Italy,60359546
2020-07-21T15:00:00Z,128,15,Italy,60359546
2020-07-20T15:00:00Z,190,13,Italy,60359546
2020-07-19T15:00:00Z,218,3,Italy,60359546
2020-07-18T15:00:00Z,249,14,Italy,60359546
2020-07-17T15:00:00Z,231,11,Italy,60359546
2020-07-16T15:00:00Z,230,20,Italy,60359546
2020-07-15T15:00:00Z,162,13,Italy,60359546
2020-07-14T15:00:00Z,114,17,Italy,60359546
2020-07-13T15:00:00Z,169,13,Italy,60359546
2020-07-12T15:00:00Z,234,9,Italy,60359546
2020-07-11T15:00:00Z,188,7,Italy,60359546
2020-07-10T15:00:00Z,276,12,Italy,60359546
2020-07-09T15:00:00Z,214,12,Italy,60359546
2020-07-08T15:00:00Z,193,15,Italy,60359546
2020-07-07T15:00:00Z,137,30,Italy,60359546
2020-07-06T15:00:00Z,208,8,Italy,60359546
2020-07-05T15:00:00Z,192,7,Italy,60359546
2020-07-04T15:00:00Z,235,21,Italy,60359546
2020-07-03T15:00:00Z,223,15,Italy,60359546
2020-07-02T15:00:00Z,201,30,Italy,60359546
2020-07-01T15:00:00Z,182,21,Italy,60359546
2020-06-30T15:00:00Z,142,23,Italy,60359546
2020-06-29T15:00:00Z,126,6,Italy,60359546
2020-06-28T15:00:00Z,174,22,Italy,60359546
2020-06-27T15:00:00Z,175,8,Italy,60359546
2020-06-26T15:00:00Z,255,30,Italy,60359546
2020-06-25T15:00:00Z,296,34,Italy,60359546
2020-06-24T15:00:00Z,577,-31,Italy,60359546
2020-06-23T15:00:00Z,113,18,Italy,60359546
2020-06-22T15:00:00Z,221,23,Italy,60359546
2020-06-21T15:00:00Z,224,24,Italy,60359546
2020-06-20T15:00:00Z,264,49,Italy,60359546
2020-06-19T15:00:00Z,-148,47,Italy,60359546
2020-06-18T15:00:00Z,331,66,Italy,60359546
2020-06-17T15:00:00Z,328,43,Italy,60359546
2020-06-16T15:00:00Z,210,34,Italy,60359546
2020-06-15T15:00:00Z,301,26,Italy,60359546
2020-06-14T15:00:00Z,338,44,Italy,60359546
2020-06-13T15:00:00Z,346,78,Italy,60359546
2020-06-12T15:00:00Z,163,56,Italy,60359546
2020-06-11T15:00:00Z,379,53,Italy,60359546
2020-06-10T15:00:00Z,202,71,Italy,60359546
2020-06-09T15:00:00Z,283,79,Italy,60359546
2020-06-08T15:00:00Z,280,65,Italy,60359546
2020-06-07T15:00:00Z,197,53,Italy,60359546
2020-06-06T15:00:00Z,270,72,Italy,60359546
2020-06-05T15:00:00Z,518,85,Italy,60359546
2020-06-04T15:00:00Z,177,88,Italy,60359546
2020-06-03T15:00:00Z,321,71,Italy,60359546
2020-06-02T15:00:00Z,318,55,Italy,60359546
2020-06-01T15:00:00Z,178,60,Italy,60359546
2020-05-31T15:00:00Z,355,75,Italy,60359546
2020-05-30T15:00:00Z,416,111,Italy,60359546
2020-05-29T15:00:00Z,516,87,Italy,60359546
2020-05-28T15:00:00Z,593,70,Italy,60359546
2020-05-27T15:00:00Z,584,117,Italy,60359546
2020-05-26T15:00:00Z,397,78,Italy,60359546
2020-05-25T15:00:00Z,300,92,Italy,60359546
2020-05-24T15:00:00Z,531,50,Italy,60359546
2020-05-23T15:00:00Z,669,119,Italy,60359546
2020-05-22T15:00:00Z,652,130,Italy,60359546
2020-05-21T15:00:00Z,642,156,Italy,60359546
2020-05-20T15:00:00Z,665,161,Italy,60359546
2020-05-19T15:00:00Z,813,162,Italy,60359546
2020-05-18T15:00:00Z,451,99,Italy,60359546
2020-05-17T15:00:00Z,675,145,Italy,60359546
2020-05-16T15:00:00Z,875,153,Italy,60359546
2020-05-15T15:00:00Z,789,242,Italy,60359546
2020-05-14T15:00:00Z,992,262,Italy,60359546
2020-05-13T15:00:00Z,888,195,Italy,60359546
2020-05-12T15:00:00Z,1402,172,Italy,60359546
2020-05-11T15:00:00Z,744,179,Italy,60359546
2020-05-10T15:00:00Z,802,165,Italy,60359546
2020-05-09T15:00:00Z,1083,194,Italy,60359546
2020-05-08T15:00:00Z,1327,243,Italy,60359546
2020-05-07T15:00:00Z,1401,274,Italy,60359546
2020-05-06T15:00:00Z,1444,369,Italy,60359546
2020-05-05T15:00:00Z,1075,236,Italy,60359546
2020-05-04T15:00:00Z,1221,195,Italy,60359546
2020-05-03T15:00:00Z,1389,174,Italy,60359546
2020-05-02T15:00:00Z,1900,474,Italy,60359546
2020-05-01T15:00:00Z,1965,269,Italy,60359546
2020-04-30T15:00:00Z,1872,285,Italy,60359546
2020-04-29T15:00:00Z,2086,323,Italy,60359546
2020-04-28T15:00:00Z,2091,382,Italy,60359546
2020-04-27T15:00:00Z,1739,333,Italy,60359546
2020-04-26T15:00:00Z,2324,260,Italy,60359546
2020-04-25T15:00:00Z,2357,415,Italy,60359546
2020-04-24T15:00:00Z,3021,420,Italy,60359546
2020-04-23T15:00:00Z,2646,464,Italy,60359546
2020-04-22T15:00:00Z,3370,437,Italy,60359546
2020-04-21T15:00:00Z,2729,534,Italy,60359546
2020-04-20T15:00:00Z,2256,454,Italy,60359546
2020-04-19T15:00:00Z,3047,433,Italy,60359546
2020-04-18T15:00:00Z,3491,480,Italy,60359546
2020-04-17T15:00:00Z,3493,575,Italy,60359546
2020-04-16T15:00:00Z,3786,525,Italy,60359546
2020-04-15T15:00:00Z,2667,578,Italy,60359546
2020-04-14T15:00:00Z,2972,604,Italy,60359546
2020-04-13T15:00:00Z,3153,564,Italy,60359546
2020-04-12T15:00:00Z,4092,431,Italy,60359546
2020-04-11T15:00:00Z,4694,619,Italy,60359546
2020-04-10T15:00:00Z,3951,570,Italy,60359546
2020-04-09T15:00:00Z,4204,612,Italy,60359546
2020-04-08T15:00:00Z,3836,540,Italy,60359546
2020-04-07T15:00:00Z,3039,604,Italy,60359546
2020-04-06T15:00:00Z,3599,636,Italy,60359546
2020-04-05T15:00:00Z,4316,527,Italy,60359546
2020-04-04T15:00:00Z,4805,681,Italy,60359546
2020-04-03T15:00:00Z,4585,764,Italy,60359546
2020-04-02T15:00:00Z,4668,760,Italy,60359546
2020-04-01T15:00:00Z,4782,727,Italy,60359546
2020-03-31T15:00:00Z,4053,839,Italy,60359546
2020-03-30T15:00:00Z,4050,810,Italy,60359546
2020-03-29T15:00:00Z,5217,758,Italy,60359546
2020-03-28T15:00:00Z,5974,887,Italy,60359546
2020-03-27T15:00:00Z,5959,971,Italy,60359546
2020-03-26T15:00:00Z,6153,660,Italy,60359546
2020-03-25T15:00:00Z,5210,685,Italy,60359546
2020-03-24T15:00:00Z,5249,743,Italy,60359546
2020-03-23T15:00:00Z,4789,601,Italy,60359546
2020-03-22T15:00:00Z,5560,649,Italy,60359546
2020-03-21T15:00:00Z,6557,795,Italy,60359546
2020-03-20T15:00:00Z,5986,625,Italy,60359546
2020-03-19T15:00:00Z,5322,429,Italy,60359546
2020-03-18T15:00:00Z,4207,473,Italy,60359546
2020-03-17T15:00:00Z,3526,347,Italy,60359546
2020-03-16T15:00:00Z,4000,347,Italy,60359546
2020-03-15T15:00:00Z,2823,370,Italy,60359546
2020-03-14T15:00:00Z,3497,173,Italy,60359546
2020-03-13T15:00:00Z,2547,252,Italy,60359546
2020-03-12T15:00:00Z,2651,189,Italy,60359546
2020-03-11T15:00:00Z,2313,196,Italy,60359546
2020-03-10T15:00:00Z,977,167,Italy,60359546
2020-03-09T15:00:00Z,1797,98,Italy,60359546
2020-03-08T15:00:00Z,1492,133,Italy,60359546
2020-03-07T15:00:00Z,1247,36,Italy,60359546
2020-03-06T15:00:00Z,778,49,Italy,60359546
2020-03-05T15:00:00Z,769,41,Italy,60359546
2020-03-04T15:00:00Z,587,27,Italy,60359546
2020-03-03T15:00:00Z,466,28,Italy,60359546
2020-03-02T15:00:00Z,347,17,Italy,60359546
2020-03-01T15:00:00Z,561,6,Italy,60359546
2020-02-29T15:00:00Z,240,8,Italy,60359546
2020-02-28T15:00:00Z,238,4,Italy,60359546
2020-02-27T15:00:00Z,250,5,Italy,60359546
2020-02-26T15:00:00Z,78,1,Italy,60359546
2020-02-25T15:00:00Z,93,5,Italy,60359546
2020-02-24T15:00:00Z,97,4,Italy,60359546
2020-02-23T15:00:00Z,53,0,Italy,60359546
2020-02-22T15:00:00Z,62,2,Italy,60359546
2020-02-21T15:00:00Z,14,0,Italy,60359546
2020-02-20T15:00:00Z,0,0,Italy,60359546
2020-02-19T15:00:00Z,0,0,Italy,60359546
2020-02-18T15:00:00Z,0,0,Italy,60359546
2020-02-17T15:00:00Z,0,0,Italy,60359546
2020-02-16T15:00:00Z,0,0,Italy,60359546
2020-02-15T15:00:00Z,0,0,Italy,60359546
2020-02-14T15:00:00Z,0,0,Italy,60359546
2020-02-13T15:00:00Z,0,0,Italy,60359546
2020-02-12T15:00:00Z,0,0,Italy,60359546
2020-02-11T15:00:00Z,0,0,Italy,60359546
2020-02-10T15:00:00Z,0,0,Italy,60359546
2020-02-09T15:00:00Z,0,0,Italy,60359546
2020-02-08T15:00:00Z,0,0,Italy,60359546
2020-02-07T15:00:00Z,0,0,Italy,60359546
2020-02-06T15:00:00Z,0,0,Italy,60359546
2020-02-05T15:00:00Z,0,0,Italy,60359546
2020-02-04T15:00:00Z,0,0,Italy,60359546
2020-02-03T15:00:00Z,0,0,Italy,60359546
2020-02-02T15:00:00Z,0,0,Italy,60359546
2020-02-01T15:00:00Z,0,0,Italy,60359546
2020-01-31T15:00:00Z,0,0,Italy,60359546
2020-01-30T15:00:00Z,3,0,Italy,60359546
2020-01-29T15:00:00Z,0,0,Italy,60359546
2020-01-28T15:00:00Z,0,0,Italy,60359546
2020-01-27T15:00:00Z,0,0,Italy,60359546
2020-01-26T15:00:00Z,0,0,Italy,60359546
2020-01-25T15:00:00Z,0,0,Italy,60359546
2020-01-24T15:00:00Z,0,0,Italy,60359546
2020-01-23T15:00:00Z,0,0,Italy,60359546
2020-01-22T15:00:00Z,0,0,Italy,60359546
2020-01-21T15:00:00Z,0,0,Italy,60359546
2020-01-20T15:00:00Z,0,0,Italy,60359546
2020-01-19T15:00:00Z,0,0,Italy,60359546
2020-01-18T15:00:00Z,0,0,Italy,60359546
2020-01-17T15:00:00Z,0,0,Italy,60359546
2020-01-16T15:00:00Z,0,0,Italy,60359546
2020-01-15T15:00:00Z,0,0,Italy,60359546
2020-01-14T15:00:00Z,0,0,Italy,60359546
2020-01-13T15:00:00Z,0,0,Italy,60359546
2020-01-12T15:00:00Z,0,0,Italy,60359546
2020-01-11T15:00:00Z,0,0,Italy,60359546
2020-01-10T15:00:00Z,0,0,Italy,60359546
2020-01-09T15:00:00Z,0,0,Italy,60359546
2020-01-08T15:00:00Z,0,0,Italy,60359546
2020-01-07T15:00:00Z,0,0,Italy,60359546
2020-01-06T15:00:00Z,0,0,Italy,60359546
2020-01-05T15:00:00Z,0,0,Italy,60359546
2020-01-04T15:00:00Z,0,0,Italy,60359546
2020-01-03T15:00:00Z,0,0,Italy,60359546
2020-01-02T15:00:00Z,0,0,Italy,60359546
2020-01-01T15:00:00Z,0,0,Italy,60359546
2020-11-01T15:00:00Z,12097,49,Germany,83019213
2020-10-31T15:00:00Z,14177,29,Germany,83019213
2020-10-30T15:00:00Z,19059,103,Germany,83019213
2020-10-29T15:00:00Z,18681,77,Germany,83019213
2020-10-28T15:00:00Z,16774,89,Germany,83019213
2020-10-27T15:00:00Z,14964,85,Germany,83019213
2020-10-26T15:00:00Z,11409,42,Germany,83019213
2020-10-25T15:00:00Z,8685,24,Germany,83019213
2020-10-24T15:00:00Z,11176,29,Germany,83019213
2020-10-23T15:00:00Z,14714,49,Germany,83019213
2020-10-22T15:00:00Z,11242,49,Germany,83019213
2020-10-21T15:00:00Z,11287,30,Germany,83019213
2020-10-20T15:00:00Z,7595,39,Germany,83019213
2020-10-19T15:00:00Z,6868,47,Germany,83019213
2020-10-18T15:00:00Z,4325,12,Germany,83019213
2020-10-17T15:00:00Z,5587,10,Germany,83019213
2020-10-16T15:00:00Z,7830,33,Germany,83019213
2020-10-15T15:00:00Z,7334,24,Germany,83019213
2020-10-14T15:00:00Z,6638,33,Germany,83019213
2020-10-13T15:00:00Z,5132,43,Germany,83019213
2020-10-12T15:00:00Z,4122,13,Germany,83019213
2020-10-11T15:00:00Z,2467,6,Germany,83019213
2020-10-10T15:00:00Z,3483,11,Germany,83019213
2020-10-09T15:00:00Z,4721,15,Germany,83019213
2020-10-08T15:00:00Z,4516,11,Germany,83019213
2020-10-07T15:00:00Z,4058,16,Germany,83019213
2020-10-06T15:00:00Z,2828,16,Germany,83019213
2020-10-05T15:00:00Z,2639,12,Germany,83019213
2020-10-04T15:00:00Z,1382,5,Germany,83019213
2020-10-03T15:00:00Z,2279,2,Germany,83019213
2020-10-02T15:00:00Z,2563,19,Germany,83019213
2020-10-01T15:00:00Z,2673,8,Germany,83019213
2020-09-30T15:00:00Z,2503,12,Germany,83019213
2020-09-29T15:00:00Z,1798,17,Germany,83019213
2020-09-28T15:00:00Z,2089,11,Germany,83019213
2020-09-27T15:00:00Z,1192,3,Germany,83019213
2020-09-26T15:00:00Z,1410,5,Germany,83019213
2020-09-25T15:00:00Z,2507,9,Germany,83019213
2020-09-24T15:00:00Z,2153,15,Germany,83019213
2020-09-23T15:00:00Z,2143,19,Germany,83019213
2020-09-22T15:00:00Z,1769,13,Germany,83019213
2020-09-21T15:00:00Z,1821,10,Germany,83019213
2020-09-20T15:00:00Z,922,0,Germany,83019213
2020-09-19T15:00:00Z,1345,2,Germany,83019213
2020-09-18T15:00:00Z,2297,6,Germany,83019213
2020-09-17T15:00:00Z,1916,7,Germany,83019213
2020-09-16T15:00:00Z,2194,3,Germany,83019213
2020-09-15T15:00:00Z,1901,6,Germany,83019213
2020-09-14T15:00:00Z,1407,12,Germany,83019213
2020-09-13T15:00:00Z,927,1,Germany,83019213
2020-09-12T15:00:00Z,948,2,Germany,83019213
2020-09-11T15:00:00Z,1630,5,Germany,83019213
2020-09-10T15:00:00Z,1484,1,Germany,83019213
2020-09-09T15:00:00Z,1892,3,Germany,83019213
2020-09-08T15:00:00Z,1176,9,Germany,83019213
2020-09-07T15:00:00Z,1499,4,Germany,83019213
2020-09-06T15:00:00Z,814,0,Germany,83019213
2020-09-05T15:00:00Z,988,1,Germany,83019213
